timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-03-14 15:00:00,171.09,175.3,171.09,173.16,40159.389,2025-03-14 15:59:59.999,6981067.00515000,40282,23579.87600000,4099465.68393000,0
2025-03-14 16:00:00,173.2,175.53,171.68,175.19,17466.191,2025-03-14 16:59:59.999,3027468.20779000,20887,9588.48600000,1662550.31685000,0
2025-03-14 17:00:00,175.18,175.84,173.0,174.24,8639.151,2025-03-14 17:59:59.999,1506575.05998000,10673,4830.38300000,842638.13658000,0
2025-03-14 18:00:00,174.25,175.17,173.64,173.94,7484.179,2025-03-14 18:59:59.999,1303978.99185000,8223,1956.00600000,340767.32555000,0
2025-03-14 19:00:00,173.94,177.4,173.05,173.07,18213.944,2025-03-14 19:59:59.999,3202706.48355000,11603,7766.20700000,1363213.47877000,0
2025-03-14 20:00:00,173.07,174.16,171.86,172.82,6040.19,2025-03-14 20:59:59.999,1043771.94039000,7306,3358.86500000,580306.50437000,0
2025-03-14 21:00:00,172.83,173.78,172.48,173.44,4395.02,2025-03-14 21:59:59.999,761194.29054000,3658,2241.28700000,388198.06729000,0
2025-03-14 22:00:00,173.46,175.67,173.41,175.39,4287.048,2025-03-14 22:59:59.999,747807.95488000,5410,2237.20200000,390297.15101000,0
2025-03-14 23:00:00,175.41,175.68,172.82,173.13,2807.984,2025-03-14 23:59:59.999,489172.91311000,4199,1238.46300000,215797.03188000,0
2025-03-15 00:00:00,173.13,175.11,173.13,174.63,6361.537,2025-03-15 00:59:59.999,1107707.78589000,6423,3041.28500000,529606.35469000,0
2025-03-15 01:00:00,174.64,175.05,172.6,173.33,4655.161,2025-03-15 01:59:59.999,810521.53626000,5564,2266.40200000,394485.96844000,0
2025-03-15 02:00:00,173.34,174.45,172.51,173.93,3489.268,2025-03-15 02:59:59.999,604176.50681000,4378,1805.34000000,312544.76205000,0
2025-03-15 03:00:00,173.93,175.05,173.02,174.82,5058.367,2025-03-15 03:59:59.999,881123.74430000,5563,2511.78100000,437690.80532000,0
2025-03-15 04:00:00,174.83,177.35,174.83,176.58,8533.006,2025-03-15 04:59:59.999,1500926.96736000,8245,4569.11800000,803889.05898000,0
2025-03-15 05:00:00,176.59,176.95,174.94,175.25,4016.395,2025-03-15 05:59:59.999,706553.45430000,4585,1873.15000000,329656.80594000,0
2025-03-15 06:00:00,175.25,175.46,174.39,174.66,2514.515,2025-03-15 06:59:59.999,439841.77975000,3889,1124.16800000,196574.46973000,0
2025-03-15 07:00:00,174.65,174.77,173.16,173.3,3096.156,2025-03-15 07:59:59.999,537802.37219000,4200,1881.65500000,326840.56093000,0
2025-03-15 08:00:00,173.32,174.81,173.22,174.57,3789.429,2025-03-15 08:59:59.999,659800.70016000,4728,2117.64600000,368852.88514000,0
2025-03-15 09:00:00,174.55,174.55,172.91,174.33,4591.171,2025-03-15 09:59:59.999,797683.40903000,4715,2161.64000000,375695.40537000,0
2025-03-15 10:00:00,174.31,174.34,173.12,173.85,1960.538,2025-03-15 10:59:59.999,340532.58500000,6293,1073.96200000,186574.22710000,0
2025-03-15 11:00:00,173.87,175.25,173.51,174.7,3254.393,2025-03-15 11:59:59.999,567492.96504000,4110,1484.33500000,258810.46754000,0
2025-03-15 12:00:00,174.69,175.14,173.35,173.35,3291.944,2025-03-15 12:59:59.999,573522.76204000,3759,1347.67900000,234685.36848000,0
2025-03-15 13:00:00,173.34,174.31,173.24,173.6,5891.861,2025-03-15 13:59:59.999,1024474.02833000,5300,2616.76900000,454952.53369000,0
2025-03-15 14:00:00,173.61,173.65,171.78,171.97,6613.825,2025-03-15 14:59:59.999,1141500.44368000,6901,3553.06200000,613198.04577000,0
2025-03-15 15:00:00,171.92,173.61,171.85,173.42,5521.44,2025-03-15 15:59:59.999,954649.17631000,5580,3116.24100000,538929.22422000,0
2025-03-15 16:00:00,173.43,175.45,173.08,174.33,4788.907,2025-03-15 16:59:59.999,834226.96316000,6017,2048.83500000,356952.73104000,0
2025-03-15 17:00:00,174.34,175.75,174.15,174.77,4271.419,2025-03-15 17:59:59.999,747386.50955000,5524,2504.10300000,438178.27578000,0
2025-03-15 18:00:00,174.76,175.61,173.12,173.27,2658.298,2025-03-15 18:59:59.999,463007.43127000,3307,1323.50700000,230482.28506000,0
2025-03-15 19:00:00,173.27,173.27,171.82,172.7,3245.35,2025-03-15 19:59:59.999,560020.73675000,3274,2256.09300000,389359.16046000,0
2025-03-15 20:00:00,172.7,174.92,172.67,174.05,3719.645,2025-03-15 20:59:59.999,647696.01897000,4129,1544.50300000,268818.15175000,0
2025-03-15 21:00:00,174.06,174.99,173.73,174.82,3892.013,2025-03-15 21:59:59.999,679571.19895000,2983,1475.34100000,257589.85172000,0
2025-03-15 22:00:00,174.83,175.21,173.13,173.29,4600.871,2025-03-15 22:59:59.999,801884.40800000,4037,2555.05200000,445576.79645000,0
2025-03-15 23:00:00,173.27,173.69,172.65,173.01,2321.065,2025-03-15 23:59:59.999,401975.14494000,3094,1175.35100000,203591.84367000,0
2025-03-16 00:00:00,173.0,173.75,172.27,172.96,3645.434,2025-03-16 00:59:59.999,630879.04520000,4374,2308.10700000,399533.14139000,0
2025-03-16 01:00:00,172.93,173.41,170.22,170.41,10028.703,2025-03-16 01:59:59.999,1717613.78497000,6098,4964.40900000,850300.63256000,0
2025-03-16 02:00:00,170.4,171.17,168.84,170.19,9259.563,2025-03-16 02:59:59.999,1572931.25927000,7075,2985.10100000,507385.18895000,0
2025-03-16 03:00:00,170.21,172.16,170.0,172.03,4700.023,2025-03-16 03:59:59.999,804776.28635000,3782,2600.15700000,445030.38662000,0
2025-03-16 04:00:00,172.04,172.71,171.57,172.61,2123.338,2025-03-16 04:59:59.999,365783.15309000,2867,908.94700000,156513.69341000,0
2025-03-16 05:00:00,172.62,173.93,172.37,173.51,5324.373,2025-03-16 05:59:59.999,922678.64031000,4716,2242.33800000,388899.75634000,0
2025-03-16 06:00:00,173.53,173.95,173.14,173.24,1329.334,2025-03-16 06:59:59.999,230666.63116000,2254,530.62300000,92075.93882000,0
2025-03-16 07:00:00,173.23,173.98,171.63,173.77,5333.212,2025-03-16 07:59:59.999,921494.73071000,5648,3099.42900000,535485.20936000,0
2025-03-16 08:00:00,173.78,174.04,172.62,173.67,3845.028,2025-03-16 08:59:59.999,666558.70760000,5163,1486.26400000,257578.17090000,0
2025-03-16 09:00:00,173.66,173.98,170.43,171.09,7146.227,2025-03-16 09:59:59.999,1227563.81936000,7786,4752.34600000,816142.59255000,0
2025-03-16 10:00:00,171.08,171.64,169.57,169.95,3964.732,2025-03-16 10:59:59.999,675494.34172000,5573,2094.84100000,356923.38614000,0
2025-03-16 11:00:00,169.92,169.96,164.54,165.01,21406.371,2025-03-16 11:59:59.999,3568363.60030000,19312,9611.03300000,1601887.08223000,0
2025-03-16 12:00:00,165.03,166.48,164.81,165.12,7436.06,2025-03-16 12:59:59.999,1230114.84363000,9111,4343.25700000,718517.11685000,0
2025-03-16 13:00:00,165.12,166.33,163.73,164.13,5905.316,2025-03-16 13:59:59.999,974061.58169000,8126,3309.53200000,546156.85978000,0
2025-03-16 14:00:00,164.12,166.28,163.79,166.26,6014.959,2025-03-16 14:59:59.999,991037.20783000,6658,3823.76500000,630118.74056000,0
2025-03-16 15:00:00,166.26,166.53,164.12,165.39,5067.872,2025-03-16 15:59:59.999,836766.65678000,6820,2919.84400000,482130.87163000,0
2025-03-16 16:00:00,165.37,169.24,165.14,167.37,10205.328,2025-03-16 16:59:59.999,1714430.25277000,16443,4879.60800000,819554.65985000,0
2025-03-16 17:00:00,167.35,168.89,167.21,168.55,2101.08,2025-03-16 17:59:59.999,353491.04495000,5603,1304.13500000,219404.68873000,0
2025-03-16 18:00:00,168.54,168.94,166.35,167.05,2786.986,2025-03-16 18:59:59.999,467287.05302000,6183,976.97100000,163718.88091000,0
2025-03-16 19:00:00,167.04,167.14,163.91,164.9,5381.24,2025-03-16 19:59:59.999,888258.69965000,9901,2667.04300000,440325.79232000,0
2025-03-16 20:00:00,164.9,166.64,164.64,166.58,2689.838,2025-03-16 20:59:59.999,445608.27712000,4857,1723.79600000,285747.91767000,0
2025-03-16 21:00:00,166.57,166.57,165.01,165.77,1374.754,2025-03-16 21:59:59.999,227995.66595000,2371,650.33800000,107879.00659000,0
2025-03-16 22:00:00,165.76,166.06,163.8,163.88,3321.758,2025-03-16 22:59:59.999,546605.94259000,5130,1303.12400000,214485.61440000,0
