timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-03-11 22:00:00,0.19843,0.19918,0.19684,0.19751,9377373.0,2025-03-11 22:59:59.999,1858072.33277000,16945,3697931.00000000,732964.77887000,0
2025-03-11 23:00:00,0.19751,0.19797,0.19447,0.19718,10110080.0,2025-03-11 23:59:59.999,1979426.04134000,16032,5446923.00000000,1066621.77009000,0
2025-03-12 00:00:00,0.19717,0.19997,0.19524,0.19764,23760571.0,2025-03-12 00:59:59.999,4701329.36648000,31485,13230749.00000000,2619759.95090000,0
2025-03-12 01:00:00,0.19762,0.20507,0.19727,0.20266,26307211.0,2025-03-12 01:59:59.999,5288923.54169000,29183,14248587.00000000,2864277.89720000,0
2025-03-12 02:00:00,0.20267,0.20511,0.19916,0.20098,34482658.0,2025-03-12 02:59:59.999,6964711.17948000,33424,16511193.00000000,3334406.85034000,0
2025-03-12 03:00:00,0.20105,0.203,0.19761,0.19834,15913116.0,2025-03-12 03:59:59.999,3190454.19573000,18500,8086306.00000000,1623473.13581000,0
2025-03-12 04:00:00,0.19834,0.20017,0.19626,0.19894,10947082.0,2025-03-12 04:59:59.999,2166499.63606000,15861,5714006.00000000,1130899.04919000,0
2025-03-12 05:00:00,0.19891,0.20403,0.19814,0.20329,15918350.0,2025-03-12 05:59:59.999,3198703.57105000,17072,8485971.00000000,1705777.70636000,0
2025-03-12 06:00:00,0.20328,0.20328,0.1975,0.19945,13889502.0,2025-03-12 06:59:59.999,2778700.38928000,14753,6433398.00000000,1286894.47503000,0
2025-03-12 07:00:00,0.19945,0.20249,0.19736,0.2011,14427303.0,2025-03-12 07:59:59.999,2884206.56500000,22210,7499596.00000000,1499501.72760000,0
2025-03-12 08:00:00,0.20109,0.20461,0.20028,0.20296,18221516.0,2025-03-12 08:59:59.999,3688819.54135000,24829,8818862.00000000,1785046.62518000,0
2025-03-12 09:00:00,0.20297,0.20486,0.20006,0.2019,18060848.0,2025-03-12 09:59:59.999,3642343.81360000,20797,8844703.00000000,1785174.27300000,0
2025-03-12 10:00:00,0.20194,0.20266,0.19915,0.20145,14869946.0,2025-03-12 10:59:59.999,2982710.25045000,13407,7844976.00000000,1574394.60694000,0
2025-03-12 11:00:00,0.20149,0.20346,0.20149,0.20298,11190590.0,2025-03-12 11:59:59.999,2263335.31164000,11336,5286891.00000000,1069268.34043000,0
2025-03-12 12:00:00,0.20291,0.21539,0.20286,0.21215,56497033.0,2025-03-12 12:59:59.999,11908867.01313000,78932,28191403.00000000,5944745.90825000,0
2025-03-12 13:00:00,0.21225,0.2135,0.20036,0.20168,36334979.0,2025-03-12 13:59:59.999,7495158.28994000,45697,18190602.00000000,3754075.40192000,0
2025-03-12 14:00:00,0.20167,0.2022,0.19661,0.19671,34385401.0,2025-03-12 14:59:59.999,6848649.23626000,41020,16596837.00000000,3307025.44817000,0
2025-03-12 15:00:00,0.19672,0.19853,0.19275,0.19784,35741117.0,2025-03-12 15:59:59.999,7003350.05696000,43637,18214090.00000000,3570011.70158000,0
